L	H	y
32	21	85.0204429371471
2353	21	46.768332237216
2045	49	82.0336874451933
3053	42	107.15136421933
6079	12	128.12196667186
298	22	76.2386001404433
1925	30	177.675561030878
4989	46	101.931541414147
3914	13	86.8156112112277
2253	2	86.8318645089494
5408	10	71.9555572865242
4223	9	165.49010839865
1326	46	54.4832755079177
1962	15	49.0489507893411
2308	4	95.9229119059559
1522	17	143.301408592008
2674	5	173.208419584468
4900	24	37.6688014561993
3521	19	112.649967842497
2516	20	75.3051263942762
3536	34	131.695170293423
5091	8	114.558282273333
5362	16	103.197975102152
2020	22	19.9338184708988
5424	29	16.482031125526
3586	14	55.7674294929747
2289	12	106.288326568306
794	48	45.7538265393448
2726	46	77.6693176670107
3116	51	111.966841837903
2306	23	32.5587930371718
5161	2	70.500999213638
4066	6	134.57255541178
210	5	53.2422338774573
2115	20	75.9387574399207
5979	23	79.0169128177168
5470	14	54.3579057348149
3549	29	70.3177172220272
1042	7	132.692105003904
4277	17	67.745936443895
5833	4	111.487265857978
1175	51	48.3302396376866
5891	38	119.353647409788
4186	20	60.0420052628892
2404	23	78.173183111871
586	37	39.723251471554
4536	41	116.737687810037
43	13	111.815466766498
57	26	100.026000039637
3668	44	51.2229917447394
2745	38	109.21926882582
6101	1	81.4322980997041
2351	19	106.490754192249
1404	16	87.4112856811336
5701	48	130.400603995645
1315	46	62.9778560660238
5568	1	80.6533810264547
2290	40	110.628816378359
3227	6	60.2594081201601
1715	3	64.939341887693
4891	18	139.052288443854
4609	2	83.9209877735685
1230	7	143.462459337073
3801	30	95.5770021860747
2011	24	33.0912949355695
4578	26	114.737701775181
3849	11	129.976442752173
2552	11	82.3514756358412
5541	5	79.6231943481574
1256	6	40.912706921231
4826	1	84.2652502097542
4265	45	175.394911554821
1394	42	123.94738217013
2793	49	94.0452394393161
5185	40	57.7542960958391
4832	20	125.045447088798
4333	22	53.3195228291578
5638	41	89.4575194287208
1939	14	141.748829830338
3953	24	111.691344647578
5866	45	117.918584595747
5814	47	141.358844716217
1536	14	122.374945907904
1323	46	43.8174151489406
3169	4	44.4655713888146
3670	50	105.906448496268
2355	48	90.9796272798425
1460	34	90.9623144062052
3724	11	115.990871182915
85	10	77.9391509410151
1184	29	83.5980644576063
534	51	163.718203375739
4569	39	82.989462029756
5845	3	84.6886133213131
5958	51	107.282001536754
3385	12	89.6304119873972
1860	11	91.3289145575644
3264	8	87.3887493244051
787	31	47.7234491382357
3064	37	114.73633462141
1674	27	101.692157048452
1107	30	93.3725191913814
5810	11	34.8264996702556
4776	46	40.5612432893828
1460	3	83.1503668880216
4951	25	143.57353665202
4250	17	91.0335649763222
2215	16	98.8553027984226
3160	32	150.077564469221
484	24	131.529542284866
5345	35	130.218752946089
727	6	129.15138810548
5647	1	132.774649208093
2313	32	143.906480984001
596	26	56.320688767841
369	11	95.7198857281221
1861	6	105.998373080867
5954	28	104.9016978023
2488	27	38.5819265660322
818	5	100.996713138445
3476	15	152.372136158171
2936	10	32.5536480854853
3734	32	84.8917814854258
1428	10	166.918954915891
600	24	123.681118833277
2202	14	64.4645360460898
439	35	89.2218659617266
386	20	95.0483973909222
1464	25	83.0478157875272
5271	32	101.56095631162
3896	40	92.5552696017558
5375	48	65.5953265131133
4688	27	77.1646389955988
582	3	130.343207759493
4816	24	75.9752843126655
2213	15	45.2042540700312
2691	29	0.737756601500144
266	14	62.9720616128216
1004	44	49.0694097265152
3304	28	151.315083969998
3805	41	95.3654733649604
3536	10	114.956938668742
4002	37	119.613311162621
4110	50	83.3429960908096
50	24	183.078146358266
3412	15	89.7637876088865
220	48	69.5810432859205
4683	16	74.5667436612131
1781	33	103.8234238205
2147	14	175.880526799581
4797	34	138.521809714899
3710	11	89.2360010476476
1797	22	88.5874805456607
5796	49	114.242370949432
286	1	155.989656619223
3241	11	111.099936194536
4506	11	117.614235277676
5241	26	135.911868881381
3561	41	88.0199077730353
3913	31	43.9929103177991
340	2	121.805877156396
2052	41	125.831132807046
774	39	26.1452589662451
4457	17	125.972150729124
4523	31	108.170667330526
3567	21	91.4289894468406
26	5	74.3607470523446
220	43	101.976710674459
3237	34	25.8427969328112
1780	42	57.0628478288951
4231	8	150.495362263895
5194	4	64.0215252531766
5195	42	70.570937527528
1786	5	61.7635645416568
3205	12	41.1059375427272
477	46	18.8070258299125
4427	29	51.8861792647624
6014	18	94.6348460560655
268	4	153.350557502055
2364	39	51.8221023059793
1305	6	135.509951046602
5397	30	167.920141963268
1611	45	135.608210523018
5055	38	115.685007839308
5150	37	82.5565389233574
1842	29	104.871167958541
2148	45	117.940928926701
545	13	74.5579806846146
4195	18	92.2822900637247
1866	16	61.9950813517541
1091	18	104.300421133747
153	43	79.7882869850116
791	31	154.367435092985
5847	15	65.5656434261096
1131	8	199.643376104123
684	51	64.9967129078805
4661	39	42.5832031360146
2477	39	78.8612689260466
3233	31	53.0737123659828
2529	22	164.739646690442
184	22	112.31420812389
78	43	107.742321887265
1438	32	97.4287501685401
6015	7	106.831622356724
4034	51	142.617363808092
999	12	85.3193222878014
1948	36	107.157554419631
2635	1	107.069036766397
3381	41	165.818553248616
5357	34	50.3688420555032
3600	19	99.9671754871102
2831	4	55.726195820585
3284	44	109.56900581769
3516	1	125.24757224103
3768	34	96.3267995178704
1277	27	59.3702970610996
3813	29	111.51203243167
3720	33	105.178435821896
3165	37	91.656688119684
3791	39	111.046394219429
1536	2	102.687127511767
4925	42	128.694839908574
1887	18	99.5865491624031
4116	12	139.570319401497
5769	8	71.3032781102631
1479	49	89.7574748415846
4311	23	87.8178743157426
198	35	94.2416754389598
516	28	105.031357685823
4399	37	56.0432507147799
1022	38	129.359841650254
2916	5	42.4529129918972
376	11	76.0688698801685
2204	32	153.558656126993
5609	35	97.9590495761873
5198	4	43.1099157147637
3329	8	127.323559472055
405	11	64.1460253690578
748	14	133.082645282484
284	26	46.4739899712039
1724	45	63.6605884985518
2852	40	6.78438308266838
986	19	72.046987043548
1860	26	99.9414077474065
4007	45	171.25230008562
4681	20	92.8740743780116
6044	37	38.8162410683032
2772	22	141.838985790402
1110	51	112.786581420806
5661	15	94.7157159040973
1964	2	97.8940392764946
3024	36	124.772516968074
1008	11	97.6562452672639
1000	10	-12.9897598204428
643	14	178.137052946639
2871	48	104.140074561665
4195	21	92.8454794854364
1167	11	144.406457259404
1780	11	67.7292216539954
1509	22	147.335607832701
4720	36	11.2390120777484
5123	13	50.980011942666
2111	26	130.697005960819
5897	13	22.2920482453257
4407	9	86.1391055345074
5770	12	146.697010078742
3441	43	140.742980935118
4071	49	115.263031658188
4826	39	76.9052536357455
3142	40	119.721867847382
2681	3	66.4474822012065
3540	23	158.583952546217
1995	31	94.8027494222597
2392	39	123.745865389614
6011	50	88.524073376197
5571	14	72.3830815713206
2134	42	156.220957311349
6003	45	103.953343913635
3161	11	109.215171185018
2754	48	109.105533579457
2150	40	37.1667135248793
1696	43	101.327448413971
4703	42	96.9889410749096
4540	41	58.9156815726494
4016	22	62.2461711643504
3565	39	95.6731224866747
2020	34	36.2499328465344
4532	2	141.419397896763
5753	5	106.915995201241
4767	45	81.9956537162723
5461	41	85.878158365598
6000	48	22.1662178489556
3462	32	146.930491709334
1295	21	51.1085512833042
5449	48	46.9355503581445
1545	36	72.5736792579318
5619	29	88.9688176104607
2954	14	95.2445245770627
6083	12	151.116117969212
402	38	130.499622074784
988	10	44.4466343437362
4915	26	98.017733794982
5260	10	63.6906264884828
3888	15	5.07960285134337
3903	28	50.7182297518702
2060	3	80.1502584152403
2274	48	143.586350931112
2931	24	90.6119853242908
195	14	80.6572921961147
1204	13	42.5781719543796
4059	12	163.030410360139
962	14	139.670589464524
2774	42	87.7937205003225
4240	30	142.921076570191
5558	33	34.2749386482725
3214	40	122.450918657562
296	19	83.8559537620797
5821	20	114.639083653857
1471	15	84.3192568448112
5620	2	139.881074785766
3284	41	108.732546347429
2780	6	39.1880225767611
4291	25	100.855910198967
3526	11	82.9078278879381
5405	14	105.21169050459
980	2	124.157459190288
5032	22	101.588697689934
5758	45	58.5667304772012
3257	5	121.026990131947
5617	11	45.4521858009985
1574	3	93.4871134666243
114	42	74.1461651416051
5113	42	74.3705256257806
1113	36	91.9871220016633
861	32	78.0106461377355
2552	6	109.770065149483
5054	2	71.8901454486359
5357	48	38.6335833127149
1572	25	121.685621287239
5110	12	144.374306985883
1373	51	113.40343240937
227	44	38.0448534383979
3982	12	-4.77772374513942
5203	4	103.223078921083
1652	38	82.9778803901462
2011	37	15.9492482888732
906	39	95.3151159385276
2492	19	162.323708069642
3696	40	110.874208562511
2497	2	69.9737467175386
1023	41	97.0666443179408
3672	31	61.5975889204746
2576	31	66.0337192385776
853	17	69.19160041384
835	44	65.8670555545983
1604	25	130.292281372989
2938	21	142.545924191403
4208	35	79.9491349291301
2393	5	75.8182198910895
4823	4	80.0192118528125
2691	32	24.4623079680397
3830	44	143.340394225297
1079	29	146.823380739187
4484	27	53.9703174631234
1254	10	74.8230597346507
1168	31	95.7510283111945
4818	44	24.1684007805059
224	15	28.8825667789848
5885	46	68.2164569032169
3824	31	148.043458332682
401	28	93.3293719700748
5503	19	224.370567232247
2607	12	117.970751370483
5106	39	153.359470251277
1024	25	77.0701605816423
1858	26	109.280732496096
3628	17	65.3204596222013
3461	22	40.6620265058153
2092	15	116.361860910641
1025	32	115.602992870198
3821	28	144.891919040717
3319	42	66.9285039601409
4696	25	158.325420661129
5196	9	22.3735574822546
2220	34	96.2980515154889
2434	29	75.7065933167275
5029	33	104.093307913607
2587	18	121.203771988495
5702	34	71.7939110399823
5498	4	95.1825114016078
1129	44	127.989133334287
5294	16	104.201897202274
5570	50	150.905032968701
758	24	93.4146904172554
3637	20	199.802043817529
4943	8	112.429775689181
1168	1	104.087194180812
2151	4	46.2651467193501
997	46	93.4931937344296
320	27	116.944878947243
4235	20	75.9131286055455
3178	51	135.910055286705
184	46	118.784775860985
1843	42	150.359869040867
1914	8	65.0016896626726
708	29	128.194223492118
880	30	126.115971411062
2064	27	71.914926607108
799	24	101.713754123253
3271	6	89.1250547545857
705	33	59.5941060377737
5472	35	92.2485775275321
1187	8	89.940149170371
5768	9	122.146729927425
6001	36	124.249630002571
529	39	101.697183982103
2740	35	56.4700123015472
3076	9	144.781053912118
5517	1	134.680590522992
3209	13	74.5751887361829
2068	51	92.5506601643076
1645	13	-17.333224438884
5365	34	91.4490080293115
2894	35	123.57133630485
2949	36	124.233816932781
1961	39	121.679119597716
4261	33	116.39105713666
3282	32	93.4385083957775
2667	42	94.973243133295
2187	11	116.881487656446
4045	6	74.9429995273749
1982	46	58.4378144874981
4963	38	185.617273821709
4650	21	108.240818801854
4232	34	126.593570162422
1585	8	84.34202140472
3511	38	40.2657907534976
5444	48	62.5713515851281
1576	3	116.911966024114
237	25	122.264475522704
4124	3	153.624146429354
5686	38	99.6802832658426
3862	5	174.893817059388
3956	31	91.8623708125058
945	22	68.7910573150071
2687	19	170.467640008811
4267	49	122.961297830431
5122	16	94.1911222935522
4495	37	112.944510404217
1720	50	115.197012649906
4894	47	129.557340356786
390	33	90.5507222587222
3114	38	125.222911955485
2480	9	92.7993957056132
719	16	114.894017505624
2124	8	16.485022891805
551	23	93.933457521143
3262	25	132.181006175795
692	50	52.612728399699
326	47	171.426941262641
199	17	151.151098841398
373	2	92.4990577922096
5705	10	148.086447762898
4750	49	140.824504905352
5324	42	84.5186632808191
4379	41	152.876565736031
1567	14	171.086977170346
3921	43	109.057065156939
3120	25	115.018609577109
242	20	78.1765263096669
3110	35	136.386104533657
4341	19	151.330729682361
1307	12	157.171554025067
1793	30	117.140144776634
4576	18	139.96283907806
5651	15	128.241574732878
4897	20	112.236903775441
4829	46	62.8715068046712
1719	37	81.1780731182385
4909	3	53.4888664169048
3494	26	91.6706390516713
1365	34	154.488408979644
722	51	135.873345874711
834	11	69.1557346954966
19	41	79.5698852997072
4292	10	36.9779009419455
5186	46	94.5926840749003
2653	14	121.803803560463
3064	49	123.232490343579
5638	11	91.387041800785
2743	24	193.65803429807
5854	14	48.6264453100651
2195	16	64.9324967244903
4248	17	113.766906106958
4278	15	105.706733043878
5651	2	151.310766274915
4908	45	146.382818405992
1591	23	102.169229754481
2780	7	38.8188893319718
999	44	55.8294522908178
4353	47	115.779219699094
5980	40	64.0320929700444
278	24	127.516986090651
4828	3	73.3659028506537
3250	16	59.8768333512177
1360	9	112.37535649019
4497	17	125.572033671129
2826	45	142.388449580446
3817	11	185.905352210364
3077	11	69.5603424696598
4776	41	13.4346741415288
1273	14	52.0790253718206
4391	17	145.336019918575
5992	26	60.0028203794908
4086	19	69.8943926501376
2417	33	126.325076749216
2671	29	101.797491445942
3112	40	92.6008273211796
3092	10	165.814368652643
3348	26	137.159987293831
4328	1	94.2730386863444
4350	42	45.4822081108588
5286	9	100.683107041225
1086	33	90.9534053871275
720	37	48.6734325215975
3151	20	143.719532429361
5767	36	107.714141040825
3723	24	142.632976001427
6084	33	82.5878091761792
2252	40	101.445385657695
30	11	123.960746056188
1572	46	126.645527402754
4019	15	114.495902582881
4795	5	84.7217535478963
3413	27	190.382678574408
306	28	48.2397091261822
3012	1	84.444642431091
2823	46	127.478447399007
515	17	86.8980248357623
1121	27	113.314682098903
5563	24	87.9116429634837
3463	19	106.686450397195
3230	31	53.452050900689
2872	15	97.6547515280389
1441	46	65.86855756971
289	49	74.3576046065705
1506	49	145.358637783659
5860	12	99.7296254148271
2161	2	73.2690140308048
4409	20	74.9202383833889
2350	27	49.0223629067791
3830	15	142.346939745984
3535	47	97.4496738978604
2500	7	53.2217352720058
2966	33	73.7079396923001
84	18	141.817314816122
5894	48	116.673747928373
1969	8	15.0697959583618
4191	20	92.3339240328559
529	42	87.97968508443
2141	14	188.576707527448
3176	37	107.453923310846
3971	42	86.9975590501371
4036	51	131.139848345845
576	24	92.465803016426
2860	39	81.4666588292177
4838	37	60.4715260270156
3565	5	96.9899658149198
710	25	171.119419609613
1292	29	75.6535924868337
3800	14	98.1525380918162
2021	48	61.9561270479318
1694	14	131.737203295835
5623	39	125.100593010611
5603	50	137.518777552282
3440	19	109.168277504717
770	2	68.3956051176884
5763	37	79.5075113252913
467	1	46.7219330896525
1935	1	107.851439527751
3523	36	122.904229880371
5366	43	143.113074783911
2012	26	109.309028164896
1963	27	129.2626824625
596	38	63.2998008162163
668	4	114.499505363606
1014	22	43.8451922057881
1477	32	132.792820677395
3423	41	66.8883528309383
3710	13	104.772529368091
3419	15	87.5615597057469
2117	41	93.0003466376665
4753	43	110.084182854464
5840	16	122.685805068115
5387	8	95.1092208496332
2609	25	144.403954394702
2461	18	151.539417933602
3095	41	45.5377377527372
4683	41	73.1004131347072
1045	18	132.558479789026
4331	11	64.1279996262279
1118	27	59.9564263181186
1244	41	115.696811436855
5772	35	50.0912413134201
1874	35	188.485981887708
527	9	95.9541283075623
5166	35	81.6698584069248
3383	17	126.360505918391
3875	28	75.7964848084053
4465	31	150.672582983538
3749	45	32.4451302608507
281	32	33.3021537851001
801	35	92.8430442711974
4668	1	63.7714438835769
6082	5	123.644477264497
2973	34	98.5796025303227
1731	15	103.389338385647
4765	43	112.006019658456
3631	47	134.001365372262
207	15	80.1314223244618
3394	10	86.7251079156811
4509	36	154.429484106729
5448	10	81.4291852859708
1207	39	74.0996202962385
3656	44	97.7814128985754
4672	19	123.760611729147
2944	26	130.551995545779
3629	46	58.5679705999869
3042	36	69.9910054423399
1216	6	88.9716885589418
1267	34	92.222579370283
5901	8	108.79731530416
29	12	112.107803292904
2723	9	128.20047698734
2727	35	84.8953029645799
2584	18	90.0286647601319
2432	39	75.4713982891006
1138	51	58.1694156901224
5036	21	84.6293874850579
4931	28	46.8574219990733
3927	51	187.881627718486
4754	35	116.468780345605
5530	12	75.9996923716195
4496	25	74.9653243303576
616	1	92.0568019760589
141	4	74.2174053090839
3572	16	22.2062704118354
3664	24	105.686937505819
2136	22	157.640050681061
2494	7	130.96847085327
4926	35	86.8361977299447
4142	28	113.012764418127
4368	39	108.539244459055
1000	43	-4.55423778028874
3947	2	18.4610319129537
921	44	101.152263815275
788	14	82.575447828455
4874	29	102.767888673232
3220	23	144.304503604162
3534	20	93.8200358310333
3932	6	107.681692201741
2023	26	47.4770717724263
3276	47	175.162398065999
4444	40	95.08773792131
3909	32	116.057300572252
3844	12	66.3078147016558
4306	5	72.393554712496
67	34	46.0539805080594
5145	9	143.932691871455
44	4	114.913807132555
3714	31	68.0049686550349
446	5	22.2358027647944
5700	47	47.1000429141351
488	51	130.914845391486
4751	41	112.975987873719
3681	46	46.4928773147975
5078	47	107.379561927846
284	8	66.9084235122847
4066	41	151.467842052457
1626	1	107.536500313353
590	38	97.0351835496442
1299	22	139.46987100447
2447	40	78.931060054379
3821	39	154.406822268547
1110	34	106.74695435442
2237	32	147.284979429836
458	26	79.1321646202633
1883	38	102.483986187451
590	26	77.9657020093975
2212	19	102.009411411369
2563	46	129.671749204768
3497	32	127.376199382156
1773	46	96.2584779362155
4407	4	95.5519936895361
2676	5	85.7501296786915
4139	24	74.8642779856784
3011	28	99.5254051629485
1561	39	55.5842456776692
5202	26	146.654374748531
5279	29	91.6444857862468
4771	47	69.3248422315583
2787	32	54.2840577344914
1753	7	78.7119866904497
5419	15	63.3485288796218
295	22	93.6576545422833
531	16	82.3253184410045
1567	51	168.620029676028
1179	28	123.367520601702
3778	31	63.3225876340257
5637	8	112.522377281224
5780	50	127.742517534039
2837	29	72.2733279119144
878	23	102.594130951176
3686	9	45.7348983597107
674	2	72.6244585699802
1896	40	137.815458194585
1146	18	127.802936607021
1276	23	80.3639991455185
3078	14	98.0110583301042
1923	5	70.9656869536285
5496	49	109.967771915562
2063	25	124.476407332659
4204	27	100.384079680192
3799	48	45.2263561864328
3343	19	44.0570044215893
2440	8	116.458983670659
347	39	92.0861909278434
2859	45	75.5302044151788
4565	42	99.3279506310596
4813	32	70.9321454125565
4790	22	107.910689084643
2514	17	49.9143487434424
947	34	110.201678162955
4912	15	16.5930887092091
130	11	77.8058563900071
4215	7	121.379063582453
5246	18	102.304444563228
2434	17	92.1364993147997
271	20	121.648637170337
39	1	35.0832339091574
1234	50	62.4922697133953
2497	41	76.9659677389817
4943	2	123.121365435919
4756	38	89.399510994499
4710	9	165.277495552975
903	18	88.8759611125305
509	27	105.106744632785
86	51	64.7341710041527
4137	28	70.2503413605269
5593	12	117.218504471028
5977	47	16.2168913338284
1302	21	73.6821795372481
1201	20	161.925126155227
5033	42	45.7726490106122
2961	40	73.3967007679177
5526	6	35.0572578514264
652	45	86.5197351001376
1282	51	55.6798700408399
1502	34	79.0457340670204
4664	22	133.870462774055
2398	21	147.559556377175
6091	29	96.7693882369427
5613	7	126.339040512297
998	25	177.783028385393
2433	23	51.9342437966958
3711	3	157.39482877877
4723	17	26.8696350613347
2253	8	93.4487315079662
5320	46	93.5198038648033
279	46	45.7928778280389
3711	17	159.545926310044
5265	36	32.6230956211098
4970	51	126.541958794655
5692	50	82.7701120967336
4031	14	54.2233622257623
4352	16	125.67827397244
831	16	81.430651019951
1650	41	75.6670114702827
2590	47	111.811998702033
617	24	89.2069204437911
2605	14	83.6427542091871
5364	41	85.9438925487312
2507	1	127.474700834143
1144	22	66.8704024547105
4485	44	69.7352381208903
5706	10	99.8698001788748
248	48	103.806521912638
51	42	83.0708960387423
323	42	78.0915359910954
5272	42	92.1904288302356
2757	2	164.509447111378
802	5	168.10933086268
5590	25	36.938860621933
4612	38	94.8727776337921
4506	21	119.497809236056
950	49	93.4169340933899
662	40	118.72506929667
4668	32	65.1526152556791
5601	48	153.661812256593
4214	51	130.312817446511
2036	32	124.566890136609
5293	19	50.2942038150504
2060	21	86.1090788031682
4446	14	57.3527645042981
923	45	26.5683378444224
4329	23	2.40960428465818
2633	36	143.351491935562
1778	22	74.5807695565884
3007	31	145.094397751892
1448	14	75.1759109267775
1339	16	88.9165949381907
1156	33	52.5091773778221
3058	34	105.898443441042
5541	49	97.1542121486322
3433	46	138.01586305269
5719	17	107.099439445193
3236	43	106.077248760075
1499	46	111.508073144953
5147	24	103.092750801446
4576	15	112.788506696474
2629	11	106.7717261772
334	30	121.560071039253
3831	35	107.613273142635
5095	27	83.2459368909411
4476	48	158.855342849362
1108	27	105.440867696375
4858	29	93.2188203201832
5710	30	118.254611753704
5148	40	111.485403267259
3707	10	108.495795146605
926	51	176.794051077623
2828	43	82.6410813607422
2665	21	116.78956218515
970	5	118.110265507811
3970	9	77.2478926319096
695	46	103.394888154596
4818	11	55.871039601457
1925	23	135.644764518387
1294	8	111.383398488136
2272	26	165.590503794952
151	47	135.972589794522
3407	46	100.610928206759
2721	49	46.2803919491901
4391	8	152.62796024809
1512	20	99.9555789417833
5453	3	49.3474376644265
217	40	84.2607219776795
1337	25	202.491821419795
5913	8	129.821648560671
4009	36	99.0218754386157
5708	19	141.153858290206
1410	48	98.7475975595654
2463	13	109.363630253139
992	24	106.863589894296
4839	29	102.115897892204
5458	27	154.062455573763
4094	41	60.1438666847538
900	50	125.682521496929
1167	29	141.805660405205
3655	35	119.926187207996
743	9	116.926519049065
4800	20	111.670777687922
1869	9	65.180386533611
3195	43	92.5104992224283
1713	1	160.684891651175
6067	36	106.007643088023
4419	43	46.804733408465
4730	50	104.77875186464
1777	47	134.013202218491
1104	6	40.1510758144716
4397	28	148.331722126946
248	36	97.0217634290852
816	14	108.199330199486
4193	33	71.4266950874208
888	8	30.9686647452197
1656	1	122.749876639429
6031	15	65.4798529096893
3165	16	96.7873548694196
4874	41	71.9502552560915
4743	12	70.0366802805103
436	3	144.236228041967
4657	2	121.368832329402
4363	35	101.596283670289
3070	12	83.8991801029498
4628	14	112.044731600945
1005	2	29.907233865418
2254	25	60.3823324486344
2018	23	74.5019781865322
4191	35	109.994920461055
5008	3	98.166869309141
714	4	99.936071362078
1518	43	92.0203034396878
794	19	55.7060938587674
2055	38	45.2692327613893
4861	13	127.878845264501
1155	42	41.5703112560082
1715	26	61.3995690388963
3236	7	119.963215756982
3119	13	128.359285453063
1763	13	140.622469383685
1439	43	46.3327454628624
1955	38	63.7677339835329
4210	24	80.379214442556
1712	3	142.659206922947
1182	1	82.1915471477067
3609	24	152.490513074522
3393	46	131.681164067482
5939	38	159.739003610989
1624	11	131.03835276153
3219	9	71.4112960818748
959	19	71.1356389372776
5709	25	104.840622786534
1346	42	155.578475306036
4457	10	122.452772445944
3662	9	148.688214225713
2180	25	91.3099165162687
2642	44	88.5247197561784
5378	30	120.71780145317
1283	25	97.7349365385026
1329	42	56.9063757620313
1658	36	96.0792275915148
3628	18	77.2624303931974
2440	15	109.811345874925
5992	15	58.5757317249249
5599	5	121.789310222685
3461	15	15.1099498113504
1505	35	102.794825047239
3009	4	102.188241798317
2328	1	101.382750030342
3539	46	100.69909552207
3654	35	54.1155518410632
3397	49	40.7359784850434
2861	15	89.9794304383491
2976	45	128.198435131865
2712	15	36.3729782150973
1116	41	157.974270030226
5851	17	126.720681708889
2032	23	92.0894339658972
2742	26	64.7195484868149
2992	25	141.316536825108
502	40	117.751078867152
1931	9	62.1870939757996
5990	8	80.1888099686179
1277	45	56.2705401604369
5226	50	81.6681524514778
2114	32	134.092028827973
2582	11	145.875554407714
4189	14	80.6362424376405
4230	48	58.4642966518057
5629	13	78.6642725296157
5453	23	37.5540715314559
2384	31	142.219379881898
2760	51	88.4040547998003
3335	36	97.276515488747
1961	15	115.37339878321
4644	20	102.631104702214
4728	41	40.9877333964768
4125	14	97.2824652875594
2839	47	57.7685222306793
485	42	86.2647750516546
2999	42	112.867280432753
5278	29	122.131780836712
5427	16	90.6153477804892
438	45	106.689142213412
1422	22	85.5382783692456
2181	5	136.06105688642
3376	33	115.553643070042
750	2	152.402809887422
3607	32	93.1039944742131
2627	42	86.9570054271639
4376	50	128.934434498157
2504	16	57.1388988934912
3445	45	76.9966642441378
5919	10	89.9380233469015
488	16	99.3353978164838
177	2	172.537301172144
4646	45	161.822321843362
721	3	61.720233822899
5344	49	70.8909310312155
2682	45	115.304946848985
2680	41	101.883713184554
5325	7	128.524944762293
3226	19	94.1041284755308
2483	20	139.220506749167
5797	20	61.0998847029812
2912	38	58.6592732020718
2037	18	151.86579988625
1330	32	80.6770367824973
2546	18	42.7592478217895
3971	29	78.6616162672263
1885	5	94.6717769850909
1499	31	96.6189431464027
3437	24	132.92666310652
5135	33	66.7428885586297
700	42	121.153987008534
204	50	55.0523824346468
2930	17	130.816247018382
3876	30	113.567662210069
3760	4	72.6209381823273
1279	46	105.166842931035
81	13	95.7600219714731
5589	45	127.562821960381
1024	17	79.1529370590333
1835	27	112.670254715458
3962	8	125.699292299925
5763	39	105.947290520277
2318	25	54.4108229155182
1086	10	86.6681035023324
5303	33	52.1127421856676
1299	36	134.074851466736
4965	45	111.057709688794
4155	20	106.499300868595
5107	44	44.0880303098121
5541	40	90.1914324290081
5031	33	81.7945867908004
1733	11	87.2982189591688
5578	32	157.385041964418
4573	17	177.788131938601
5514	37	142.256607301739
4201	7	108.310248379074
4258	37	61.5412104018382
504	26	77.4523389957571
4887	24	114.470790691347
4820	44	70.8768877384612
3861	26	73.5629575097984
3529	11	91.7501304781002
5867	19	96.3844943352645
433	44	142.681623619697
847	48	105.567263078341
5096	18	125.273688960129
2302	47	83.9070439946286
105	7	89.433998881124
920	49	21.6889389885942
823	28	80.8672508034071
3775	5	113.33766431332
5261	31	79.4627352554926
1212	48	103.392060648461
1997	36	140.071809750168
743	23	125.221068722705
641	18	153.280004443099
118	47	154.943828275258
3739	23	63.0560055818306
2636	7	99.1590596487602
1592	43	103.830634003624
2401	29	59.3035616131907
843	9	87.2939735250111
3503	13	178.098644626192
2215	16	111.790934663452
2499	30	90.7330939840741
6044	12	41.5998575797734
2125	12	98.3953753419813
173	28	99.1912080377154
4749	44	53.681691682969
5674	41	101.409446314804
827	43	81.492110620476
3869	13	14.6662833459673
4479	13	56.1017619879242
2988	2	142.379394361836
628	21	124.514013081951
4438	7	178.937377072136
5249	6	90.2324593029523
5314	4	162.640874123142
2052	50	152.407698603731
576	26	87.9867128109182
4286	42	122.34023695067
5130	41	151.03298248794
4051	13	107.468003101608
3678	5	159.558164578543
1744	30	68.4897973944639
1299	20	109.234089293494
4649	12	103.356772317998
4082	3	84.1257966302509
3336	48	58.3393304778309
3354	31	96.9871249222113
3006	38	97.5292369781132
4504	10	152.258946957711
594	2	22.7051681413469
3307	20	95.0378797932112
4302	29	171.580539349679
1969	32	33.6331229500425
2781	12	93.2406008137333
2446	46	135.946525212216
5008	23	73.9608835687619
4872	29	98.3418318360449
4524	12	86.6595127063426
4113	16	94.0541211429325
3021	27	97.4995220548745
1345	50	130.415238097492
1606	45	90.7656250340255
4508	1	87.8772582596061
5466	10	72.5414096303226
3335	1	110.083387762174
1653	45	86.4485432556681
5723	4	66.1824211747613
3105	45	111.590046554522
3751	27	132.406330209469
1681	31	108.74811331982
5574	18	52.6739401108279
2694	7	105.831833854979
2732	19	102.799862615159
2560	20	186.397491397834
1846	4	70.4951968366284
1481	46	60.9904583593004
3983	46	79.667362064845
2070	13	80.8083298998734
5841	29	143.387034817383
4182	44	105.939871343457
2969	45	55.0574389348852
2229	47	134.741312897861
525	31	147.292154242581
5728	50	110.227387706034
3106	30	97.8597420327812
3901	10	53.6442854739464
5922	21	132.971767974956
1240	29	74.2510358968135
802	11	144.142476796167
5772	11	58.4763413765702
5538	14	75.6497964420249
5864	42	116.677630978126
2592	33	57.2067198729532
5533	43	109.324086850987
3473	12	97.4968208931383
3297	8	109.242817152847
5292	8	23.2102729624125
2182	48	83.9999688818526
2963	47	87.3300977590458
329	13	62.9643727863624
2285	49	110.081485168287
5361	26	140.246891408671
2862	16	76.8931175714909
1746	18	80.3793344296142
3033	8	134.682231630169
5627	6	116.674210904237
5835	31	63.2125476397708
